SOURCE,DESTINATION
1972,28043
42742,25828
20580,46326
17373,25061
17078,18436
28083,2647
5104,36835
44189,18319
41786,46340
46764,30682
41760,4251
80,31495
29577,44571
9056,27716
25974,32403
27310,11595
27979,41193
37449,15726
16207,5132
21492,46112
14205,17182
46820,23558
26635,18969
43949,8869
29139,38428
46582,14994
41296,5531
35360,31027
39684,13331
36199,37706
21315,14331
31184,29978
7844,23804
9804,43601
46692,30226
15291,26398
42831,46769
19337,37843
13050,19017
107,9132
41919,21649
31091,33530
14494,29181
9407,5132
16691,45170
4724,1321
1592,13232
526,26104
35291,43166
29896,40120
25043,23660
13800,42559
10850,45070
9786,46402
16545,10432
18762,16562
19622,21212
21241,14986
31614,8380
29520,18628
38804,21608
7746,20552
27941,26854
33681,9426
12241,27271
9521,18881
22296,10721
39159,43265
15655,90
46600,33505
4801,42749
5396,33641
33258,10794
23748,19884
7210,47079
36903,9416
9416,532
5205,24424
35417,12215
30961,25677
30841,133
23140,25409
20455,2889
1292,31800
11295,20683
37399,4831
10776,43395
7830,1596
32652,29888
5169,30960
33594,20870
4967,46833
6475,7474
30438,19509
24008,8628
25085,1340
38774,2216
23663,12177
2786,1577
6307,34489
31184,29216
18686,36285
6013,37951
37133,14615
47132,45388
24719,20554
14453,36767
30512,22386
23443,10088
30129,37645
39979,29919
10961,6809
43843,42608
46511,18306
6544,46038
8542,35512
47144,37523
38189,43522
18530,46453
16962,23785
12178,36964
36091,44808
44345,39282
32250,4770
8006,39703
36362,34315
33256,4437
40403,12539
21637,16131
13829,14607
37203,6076
1304,32031
13983,14003
7643,25856
11112,29940
31287,40051
26594,20741
21646,37670
9072,26423
193,22887
588,35065
6245,22236
27988,29643
38473,13092
12032,16143
38481,34510
22449,38785
23380,44595
15641,36663
12911,25444
6138,4757
34006,46179
27942,1930
40655,44195
23649,43953
4278,34454
39233,19876
27641,27562
34689,42678
26787,39149
25171,30336
38194,20877
4535,3705
29470,32814
21161,20526
14280,29775
13581,8917
2576,24954
3882,2360
9279,46780
334,43024
19255,30078
32016,25780
16872,8024
350,25292
24948,29929
17760,24040
443,24356
854,36601
45792,46785
28739,10557
13139,10593
18922,1635
33632,34827
30458,9381
17180,38758
31339,33151
32937,34345
4414,36922
28542,43672
13598,23708
596,28762
17378,31005
41132,32362
25043,41566
18886,480
40023,24995
15949,39005
20704,45105
44605,6815
5931,8003
26784,1092
829,30464
24317,12018
8020,7951
25533,23856
37327,19849
9818,13234
36913,29716
37537,13034
13598,23397
37819,44631
21400,23517
41403,8084
30935,26487
39239,42702
25711,10542
11706,10604
13687,28984
4945,14987
10371,27811
32533,11236
5259,14451
17219,37830
27734,4989
14273,33675
8015,17323
32426,45327
10725,43898
4427,10482
30698,15110
32029,13224
17016,38874
44309,6346
26467,25970
25737,5277
21600,31168
37733,29529
7026,19608
7555,16530
45660,9422
46204,24537
14072,24485
43023,20192
39386,22186
8527,30086
44959,39953
25420,25766
34987,38187
40330,29964
14193,12400
42920,1715
21558,27204
41835,25209
31929,18292
30407,38625
10631,5311
28730,1151
12017,345
38572,22952
17904,35548
37831,10235
11849,14678
37998,34463
10563,18404
13601,21019
20150,11658
9426,7812
36498,20667
40668,19424
7529,45137
28285,11052
21307,41915
22587,28626
24503,22758
16662,42234
29567,37596
22447,27583
38854,33756
4228,2873
28192,37849
46988,17510
37797,11689
39194,803
4189,3540
15148,31592
18814,33260
12853,24531
36380,9698
45505,16234
15861,16325
27947,19541
7755,21657
17279,8106
27988,46579
33662,11709
34110,17025
46003,40427
25200,40296
3635,29884
1030,29351
12961,43711
26860,1981
40796,2834
42728,29322
37160,9765
31943,1996
14468,28962
45268,28634
8254,36627
39937,11933
46419,12414
28645,39725
16092,20397
11377,9687
34211,725
43012,11542
12412,7975
24873,2545
776,37228
618,14826
19243,13322
14879,9780
4122,7089
13982,34784
46815,31343
12388,35743
7532,35186
46963,41553
231,27355
31674,12776
7098,33354
37044,33304
30264,37590
3512,15962
20477,35319
16358,1903
30683,22488
40396,26480
44135,608
2163,15139
25379,9596
12536,13371
44872,27751
45113,3317
14584,1884
45368,17586
30706,11202
34519,29689
8897,43942
6544,44458
27878,25016
22371,18798
36569,8252
12107,5903
7438,24066
33973,12663
12945,45766
14094,23228
10384,10863
41954,26009
21151,26835
21153,9957
22635,28285
856,16690
44664,37935
43585,19859
32363,31767
39504,1871
32881,23972
42962,26561
8389,18613
24666,21848
13086,11890
5373,26296
23768,39099
19908,35619
26429,1997
9918,7984
123,16751
12412,44066
36508,2504
28516,38813
26270,32356
36192,42738
36839,7214
38457,19476
16854,22821
15732,11387
20621,26346
6913,10188
32325,23204
31113,14226
46573,15510
33776,1165
34212,35024
20681,19479
9054,28199
21857,35465
23355,20795
13627,6595
11595,40615
23084,26274
18309,25364
37948,16839
12629,11622
20837,6500
38028,36878
41285,27871
10473,42385
7429,15872
11354,24059
21280,7312
2643,27334
19559,78
44568,40128
29336,23558
42866,31717
34785,7934
3588,1721
41210,40439
28081,3234
3733,17794
42040,27000
45367,29162
29303,34880
27823,14422
36912,4923
2238,41916
12048,17475
39306,38633
1781,39380
30434,32211
45062,3611
34942,18730
28575,24181
44926,47096
6254,6791
16965,35961
20322,4251
28009,9780
46881,16345
30782,15518
35866,45973
34584,31158
43522,24385
15269,9940
13646,14302
6943,12568
32631,14370
34801,8762
20672,33303
33868,20496
4783,205
25982,17201
24960,36995
20469,22469
11821,44945
38982,8651
13183,4742
30456,30158
5858,29977
28043,13662
16181,8851
34820,5305
35229,4907
8292,25914
5198,13220
3263,18372
14529,15488
34789,43337
2310,29705
24261,13811
31042,36951
36577,15436
18930,1579
46743,6430
11626,36101
9174,6968
11240,10214
5924,27694
23476,9119
8533,41328
24789,17916
19228,46395
44921,44666
14527,44420
26928,27557
12631,16282
29008,32436
13316,25057
9492,9636
25703,40774
13207,19902
20973,6951
18555,42157
24565,1201
11047,17488
32363,12893
38897,30283
43849,6230
21477,7570
26611,11142
46543,2201
4622,35841
18920,34464
3071,26
46487,27521
37045,21087
20351,46362
22552,38930
26282,42685
18385,42017
31024,28657
10050,20191
7919,3479
1757,23705
44643,8420
12280,10342
11174,46207
32457,23970
20593,6275
38618,14788
43185,20827
265,30051
22476,40216
13329,6023
2225,32972
32122,30855
11092,10609
14632,22848
21180,25358
45903,7715
40937,30777
26013,31090
39749,33789
25435,45098
4304,22914
36378,2046
25925,2610
8292,39019
47090,16256
41020,11609
27685,17988
16691,17373
33766,34508
17381,5052
17820,11466
30735,44164
30845,5780
22093,40173
7250,28601
25375,11509
31502,25635
42107,42564
17013,46331
15688,6685
17931,18602
29643,10915
46103,43415
2618,32364
32956,33511
10176,20367
31699,39968
15073,32757
32282,11931
24314,5922
24703,13139
34040,31365
3924,27556
40012,2032
37947,23246
16478,25920
36988,40362
6603,42124
25024,20637
18826,36658
25261,13646
33613,32114
24131,43638
15362,32238
36118,39238
26403,37270
6133,36188
29705,31751
25233,23644
26746,25754
37473,10770
29917,28028
17418,31375
41586,1449
45388,18373
20155,32043
14473,8069
24396,14589
21114,26136
34892,10915
9798,29094
6430,8421
1732,44308
2985,3752
33129,3979
3670,21258
44940,9569
6077,21082
661,19309
18821,30194
19541,62
22203,29813
147,21127
36208,38319
266,35772
30724,16513
9431,30986
16649,34465
35807,37428
5604,15692
12024,23273
42225,900
377,39057
3068,12405
5450,5095
9496,15441
12239,18467
231,41032
27352,36718
9652,18735
11130,46941
33593,34065
35360,38342
10656,4478
30708,4666
22784,27668
22931,25458
26987,17482
32957,5201
17763,30665
10704,16887
32134,6626
12484,13956
7211,6789
43756,8589
45614,43834
8926,28429
10011,38934
23820,3215
6883,39856
32640,37260
30399,39493
9695,29560
35554,11560
6309,30272
44740,32672
18271,32000
32446,43711
37829,29930
16120,21881
31159,26507
4046,21301
38555,2548
2102,20595
7295,27478
15120,21157
20486,14251
24506,46055
25741,38923
38701,38499
17955,46269
36533,2167
1632,31756
28516,24630
45938,38831
13321,1390
31919,439
46567,28518
214,41467
2279,11920
23455,18757
15945,21108
46512,42940
20459,22680
6965,34386
27020,35694
32723,16826
44269,40497
19610,10355
21709,7535
36876,39332
46619,24464
13572,4534
20772,5281
5808,7930
9895,25138
37079,36616
20138,38057
38151,22794
37526,14791
28647,31696
34463,41630
45861,6561
45575,12847
9434,4813
46848,28420
15291,39271
35393,9693
22460,8873
30647,15991
38086,847
12491,3338
32216,3683
5986,40760
37791,28670
18756,1138
12433,9349
4461,41110
40190,21815
38483,13399
42294,3283
40078,32172
20695,23279
944,9055
748,22238
22761,4131
7752,26910
6495,22324
2179,33363
14961,656
35819,4853
20566,9963
45574,1571
13396,35847
26108,10301
9926,16597
40654,13018
45944,21040
17489,45792
34542,33357
32613,33462
41671,17206
33418,4037
17016,46528
28908,41425
43026,35031
3486,6690
5393,28878
28227,5175
2473,14989
12370,31379
20600,34449
1529,8666
11240,24360
23194,21696
40091,25242
14865,19546
40052,42306
20421,15272
14864,37541
25936,7362
23567,21857
10176,19024
6046,16129
17171,30785
16650,45923
40629,11190
23653,7559
16269,34077
21544,24830
8996,17264
34935,4039
12671,31821
26878,37972
4982,5106
29474,36134
16516,38318
40408,40269
14155,16454
17562,37335
32327,31988
36774,18532
28077,24987
8307,28890
10244,6066
1694,33871
34774,45684
35246,10345
8543,37568
24633,41396
26020,37760
34431,45516
829,5966
45859,13550
12164,42078
30021,1033
32938,17553
14746,17735
6297,29384
12481,11239
17959,35145
43226,5401
26207,16213
31154,37318
21339,42513
39406,7047
15242,12288
2549,15332
16114,17140
19716,40469
8050,19171
17080,34825
7579,29911
2201,2989
17620,42433
44780,31386
37713,34073
17013,9847
24716,11791
32358,9003
18106,5442
5467,14803
32374,20572
18953,25319
31757,13371
8259,10455
25148,26268
41194,45566
2077,39527
45605,45546
37153,30741
17720,26531
9429,10052
26791,4628
10570,27540
12229,33043
31695,25222
23902,3308
39098,28688
13357,25494
39777,28985
33435,45980
45558,39210
38218,11929
15156,13922
32812,43661
18854,39906
40551,22938
1994,9482
27413,21338
31540,42401
3654,17573
13869,39152
8368,28767
42203,30499
41742,2830
7844,40254
44704,10901
18101,17754
47020,27511
36482,28724
46879,2370
36411,7524
41713,14068
6163,12417
12046,42450
30931,12796
13130,26551
21817,34014
22734,46676
28554,10344
20473,45709
45174,45381
32157,28751
23590,43422
45094,32029
40327,4627
5083,20069
22762,26509
20721,3367
25669,43057
18842,8977
35904,9683
40954,36268
830,40975
19325,32110
28093,12426
3634,4689
35469,9379
21906,3356
26288,40929
46214,4009
13038,11373
39529,41550
1467,16640
3208,12336
668,4002
32925,17199
34213,32521
25093,16085
40976,25209
31171,22908
25129,43585
28871,26379
20869,34441
12906,14941
15738,11478
13809,42645
38400,14877
10560,41431
38963,12528
44374,24250
45192,42739
21,6976
20256,36094
32513,18659
759,9275
43255,25383
19327,21999
40183,38906
43585,26478
19763,23366
21236,5156
29515,36839
10576,32168
7392,17935
38510,40743
5983,21756
9354,24577
3681,10720
16712,13331
40011,30274
26578,22436
36348,40064
10923,40158
30303,8562
3549,47176
31373,18673
40494,15117
46509,20708
27588,7139
4611,659
34909,32170
27820,6157
29711,42677
24764,14255
11247,9172
37358,43374
14383,28196
9240,23196
37002,9517
1011,12522
32171,24886
42972,22887
3940,36923
41453,11047
82,32250
9807,13546
5151,19422
16161,1037
7117,6956
30808,6007
18661,35188
24214,15937
3402,42842
43424,16286
6665,28117
29807,27001
3945,23722
4538,22744
4272,4901
16627,16648
7752,20044
5772,20152
5612,13148
27156,32743
25454,20987
1638,497
19436,38806
21417,18129
45042,31184
4967,27157
27486,2960
24775,16016
7257,23272
26191,44664
18969,34340
45205,14650
1238,29530
7595,11192
42849,14091
841,41397
19310,30584
30968,11223
44826,5978
3992,32596
43475,13161
37521,35829
30024,12083
4081,15566
23338,688
26436,6505
21210,42415
43434,6689
7527,27849
36189,31721
21598,37278
13793,18712
44492,44803
32821,19346
22184,19784
40379,41915
41006,755
20394,18314
43331,10397
4734,8744
1269,41472
40370,28403
25065,11397
1024,2481
13490,14898
43453,16546
27842,23581
4807,28501
17260,34036
41113,4444
27002,44716
9725,41432
40787,23195
39008,693
39966,11361
40084,16378
30806,42151
34156,30184
3678,40753
6848,42856
11968,23407
38558,22784
33264,27533
37057,24180
2869,2512
8361,21642
44923,10343
2628,43642
783,24925
45513,21792
24912,45623
28488,35596
42710,9505
4856,6965
38611,47145
28324,40479
36807,3168
43136,44505
2535,1448
37555,7499
14789,29192
29926,18751
20676,9247
692,32941
16395,21291
30266,17601
21002,45798
20306,33372
23965,37144
8894,28767
23261,40971
30958,20526
15267,34979
24835,6219
34702,43376
6091,28790
19313,9403
1660,28522
9748,45874
2766,31361
47123,40802
24841,33300
34681,42362
29499,10837
43043,1393
24403,33891
33298,6934
33989,45985
20604,29472
35524,31530
3100,30590
41245,38969
7011,12291
19150,30039
10131,22273
27373,24194
35098,4628
23799,7131
29515,38968
30918,37222
26016,37818
23124,27053
22353,18202
9345,43526
28670,30153
18892,23046
39611,41458
20417,15980
34437,31029
31142,36996
9739,45872
6223,27993
34241,32226
40748,17960
46543,4446
44603,10895
24665,28835
13929,15258
21097,33287
7839,27203
11066,314
12038,7582
30495,27974
18832,31176
41965,44502
12396,34152
41628,22074
16453,29185
7043,37609
28646,11860
929,26744
6162,12388
32180,33402
28588,15838
37309,37935
34660,21583
7940,44795
14151,36225
35770,15562
28639,36763
36619,46859
34562,10961
27779,11680
30264,10325
25027,14738
33545,14402
39849,2052
43861,32069
35135,4625
40111,44138
10600,6760
35279,41574
25662,29177
37403,7233
20388,24590
20573,37465
34400,29781
14455,1589
18969,21487
30078,16153
13761,12736
12736,23618
3833,756
14535,6706
31699,42310
39383,10570
31752,17440
1213,8828
3697,41637
18691,18083
26760,44554
35768,20638
23444,33777
392,29743
41144,47167
434,44387
8781,34951
26420,20499
14953,34776
12736,33804
31450,16567
13690,14168
37601,43837
33184,13152
26743,31253
26273,31436
654,5131
11836,12694
12134,27130
38355,31670
6292,25339
24103,2049
19027,24612
11722,18222
23520,7394
551,38642
12025,1448
24606,16008
19302,5826
17209,41265
9342,6307
45462,46551
27359,42434
25283,46969
43007,10692
3470,35695
28212,45736
4128,40219
7750,31338
2956,9269
4164,28179
9445,38379
4331,4072
43976,5187
27169,13809
12033,12748
3873,46473
8843,45537
41120,26226
40019,46543
5066,28647
45345,27591
23977,22472
19399,12938
9730,23426
32334,29238
26039,3924
37654,42456
11212,18269
13990,605
17466,3325
22802,15674
35156,15669
4138,7362
9746,13567
27891,9663
23034,16521
12160,42871
11015,45185
31141,25902
19951,43967
4032,10268
30117,10708
20686,288
28976,1736
35823,24313
16566,27606
5403,3470
25559,13556
266,24990
30594,16990
